"Title","Author","Recipient","Date","","","From","","","To","Collection"
"Barkley12"," Josiah M. Barkley ,  Elizabeth   Barkley "," George R. Barkley ,  Martin V.  Barkley ","June 23, 1862","","Anderson County","SC","","","","Barkley Family Letters, 1861-1864 "
"Barkley12"," Josiah M. Barkley ,  Elizabeth   Barkley "," George R. Barkley ,  Martin V.  Barkley ","June 23, 1862","","Anderson County","SC","","","","Barkley Family Letters, 1861-1864 "
"Barkley21"," George R. Barkley ,  Martin V.  Barkley "," Josiah M. Barkley ,  Elizabeth   Barkley ,  Eliab Hazard Barkley ,  Anah Lucinda  McCalister Barkley ","October 13, 1863","James Island","Charleston County","SC","","Anderson County","SC","Barkley Family Letters, 1861-1864 "
"Barkley21"," George R. Barkley ,  Martin V.  Barkley "," Josiah M. Barkley ,  Elizabeth   Barkley ,  Eliab Hazard Barkley ,  Anah Lucinda  McCalister Barkley ","October 13, 1863","James Island","Charleston County","SC","","Anderson County","SC","Barkley Family Letters, 1861-1864 "
"Barkley21"," George R. Barkley ,  Martin V.  Barkley "," Josiah M. Barkley ,  Elizabeth   Barkley ,  Eliab Hazard Barkley ,  Anah Lucinda  McCalister Barkley ","October 13, 1863","James Island","Charleston County","SC","","Anderson County","SC","Barkley Family Letters, 1861-1864 "
"Barkley21"," George R. Barkley ,  Martin V.  Barkley "," Josiah M. Barkley ,  Elizabeth   Barkley ,  Eliab Hazard Barkley ,  Anah Lucinda  McCalister Barkley ","October 13, 1863","James Island","Charleston County","SC","","Anderson County","SC","Barkley Family Letters, 1861-1864 "
"Barkley21"," George R. Barkley ,  Martin V.  Barkley "," Josiah M. Barkley ,  Elizabeth   Barkley ,  Eliab Hazard Barkley ,  Anah Lucinda  McCalister Barkley ","October 13, 1863","James Island","Charleston County","SC","","Anderson County","SC","Barkley Family Letters, 1861-1864 "
"Barkley21"," George R. Barkley ,  Martin V.  Barkley "," Josiah M. Barkley ,  Elizabeth   Barkley ,  Eliab Hazard Barkley ,  Anah Lucinda  McCalister Barkley ","October 13, 1863","James Island","Charleston County","SC","","Anderson County","SC","Barkley Family Letters, 1861-1864 "
"Barkley21"," George R. Barkley ,  Martin V.  Barkley "," Josiah M. Barkley ,  Elizabeth   Barkley ,  Eliab Hazard Barkley ,  Anah Lucinda  McCalister Barkley ","October 13, 1863","James Island","Charleston County","SC","","Anderson County","SC","Barkley Family Letters, 1861-1864 "
"Barkley21"," George R. Barkley ,  Martin V.  Barkley "," Josiah M. Barkley ,  Elizabeth   Barkley ,  Eliab Hazard Barkley ,  Anah Lucinda  McCalister Barkley ","October 13, 1863","James Island","Charleston County","SC","","Anderson County","SC","Barkley Family Letters, 1861-1864 "
"Barkley22"," George R. Barkley ,  Martin V.  Barkley "," Josiah M. Barkley ,  Elizabeth   Barkley ,  Eliab Hazard Barkley ","October 18, 1863","James Island","Charleston County","SC","","Anderson County","SC","Barkley Family Letters, 1861-1864 "
"Barkley22"," George R. Barkley ,  Martin V.  Barkley "," Josiah M. Barkley ,  Elizabeth   Barkley ,  Eliab Hazard Barkley ","October 18, 1863","James Island","Charleston County","SC","","Anderson County","SC","Barkley Family Letters, 1861-1864 "
"Barkley22"," George R. Barkley ,  Martin V.  Barkley "," Josiah M. Barkley ,  Elizabeth   Barkley ,  Eliab Hazard Barkley ","October 18, 1863","James Island","Charleston County","SC","","Anderson County","SC","Barkley Family Letters, 1861-1864 "
"Barkley22"," George R. Barkley ,  Martin V.  Barkley "," Josiah M. Barkley ,  Elizabeth   Barkley ,  Eliab Hazard Barkley ","October 18, 1863","James Island","Charleston County","SC","","Anderson County","SC","Barkley Family Letters, 1861-1864 "
"Barkley22"," George R. Barkley ,  Martin V.  Barkley "," Josiah M. Barkley ,  Elizabeth   Barkley ,  Eliab Hazard Barkley ","October 18, 1863","James Island","Charleston County","SC","","Anderson County","SC","Barkley Family Letters, 1861-1864 "
"Barkley22"," George R. Barkley ,  Martin V.  Barkley "," Josiah M. Barkley ,  Elizabeth   Barkley ,  Eliab Hazard Barkley ","October 18, 1863","James Island","Charleston County","SC","","Anderson County","SC","Barkley Family Letters, 1861-1864 "
"Barkley24"," John B.O. Barkley "," George R. Barkley ,  Martin V.  Barkley ","December 7, 1863","","Anderson County","SC","","","","Barkley Family Letters, 1861-1864 "
"Barkley24"," John B.O. Barkley "," George R. Barkley ,  Martin V.  Barkley ","December 7, 1863","","Anderson County","SC","","","","Barkley Family Letters, 1861-1864 "
"Barkley4"," Martin V.  Barkley "," John B.O. Barkley ","November 1, 1861","","Anderson County","SC","","","","Barkley Family Letters, 1861-1864 "
"Barkley5"," John B.O. Barkley "," Martin V.  Barkley ","February 1, 1862","Sullivan's Island","Charleston County","SC","","","","Barkley Family Letters, 1861-1864 "
"Barkley6"," Reuben   Wilson "," John B.O. Barkley ","February 23, 1862","","Anderson County","SC","","","","Barkley Family Letters, 1861-1864 "
"Barkley7"," John B.O. Barkley "," Martin V.  Barkley ","February 26, 1862","Sullivan's Island","Charleston County","SC","","","","Barkley Family Letters, 1861-1864 "
"Barlow57"," Joseph  Barlow "," Ellen  Barlow ","March 26, 1863","Port Royal","","SC","Newburyport","Essex County","MA","Joseph Barlow Collection"
"Barlow58"," Joseph  Barlow ","""Aunt Nelson""","March 26, 1862","Port Royal","","SC","","","","Joseph Barlow Collection"
"Barlow59"," Joseph  Barlow "," Ellen  Barlow ","","Port Royal","","SC","Newburyport","Essex County","MA","Joseph Barlow Collection"
"Barlow60"," Joseph  Barlow "," Ellen  Barlow ","April 1, 1863","Port Royal","","SC","Newburyport","Essex County","MA","Joseph Barlow Collection"
"Barlow61"," Joseph  Barlow "," Ellen  Barlow ","April 12, 1863","Port Royal","","SC","Newburyport","Essex County","MA","Joseph Barlow Collection"
"Barlow62"," Joseph  Barlow ","Friend John?","June 5, 1863","Port Royal","","SC","","","","Joseph Barlow Collection"
"Benson2"," Fleetwood   Benson "," Mary  Benson ","March 3, 1865","Hilton Head Island","","SC","Clover Creek","Blair County","PA","Fleetwood Benson Papers"
"Benson4"," Fleetwood   Benson "," Mary  Benson ","March 16, 1865","Hilton Head Island","","SC","Clover Creek","Blair County","PA","Fleetwood Benson Papers"
"Benson5"," Fleetwood   Benson "," Mary  Benson ","March 26, 1865","Hilton Head Island","","SC","Clover Creek","Blair County","PA","Fleetwood Benson Papers"
"Benson7"," Fleetwood   Benson "," Mary  Benson ","April 2, 1865","Hilton Head Island","","SC","Clover Creek","Blair County","PA","Fleetwood Benson Papers"
"Benson8"," Fleetwood   Benson "," Mary  Benson ","April 6, 1865","Hilton Head Island","","SC","Clover Creek","Blair County","PA","Fleetwood Benson Papers"
"Bishop3"," William Tilmon Bishop "," Sarah Adeline Bishop ","August 29, 1864","Hilton Head Island","Beaufort County","SC","Bexar","Marion County","AL","William Tilmon Bishop Letters"
"Bishop4"," William Tilmon Bishop "," Sarah Adeline Bishop ","September 8, 1864","Morris Island","Charleston County","SC","Bexar","Marion County","AL","William Tilmon Bishop Letters"
"Blakely1"," William Rush Blakely "," E. Francis Blakely ","April 14, 1862","","Beaufort County","SC","","","SC","Papers of the Cunningham and Blakely families, 1840-1874 "
"Blakely2"," William Rush Blakely "," E. Francis Blakely ","April 20, 1862","","Beaufort County","SC","","","SC","Papers of the Cunningham and Blakely families, 1840-1874 "
"Bookman1"," John W. Bookman "," Mary Ann Bookman ","April 13, 1862","Otter Island","","SC","Mountville","Lancaster County","PA","John W. Bookman Letter"
"Box1"," William Irby Box "," Margaret Culbertson Box ","April 8, 1862","","","SC","","","SC","Box Family Papers, 1857-1864"
"Box10"," William Irby Box "," Margaret Culbertson Box ,  Rachel Lueller Box ","June 25, 1862","James Island","Charleston County","SC","","","SC","Box Family Papers, 1857-1864"
"Box10"," William Irby Box "," Margaret Culbertson Box ,  Rachel Lueller Box ","June 25, 1862","James Island","Charleston County","SC","","","SC","Box Family Papers, 1857-1864"
"Box11"," Joseph B. Box "," William Irby Box ","July 26, 1862","","Laurens County","SC","","","SC","Box Family Papers, 1857-1864"
"Box12"," Joseph B. Box "," William Irby Box ","June 28, 1862","","Laurens County","SC","","","SC","Box Family Papers, 1857-1864"
"Box13"," John  Hudgens Jr."," William Irby Box ","June 29, 1862","","Laurens County","SC","","","SC","Box Family Papers, 1857-1864"
"Box14"," William Irby Box "," Joseph B. Box ,  Mary  Box ","July 13, 1862","Summerville","","SC","","","SC","Box Family Papers, 1857-1864"
"Box14"," William Irby Box "," Joseph B. Box ,  Mary  Box ","July 13, 1862","Summerville","","SC","","","SC","Box Family Papers, 1857-1864"
"Box17"," Joseph B. Box "," William Irby Box ","December 14, 1862","","Laurens County","SC","","","VA","Box Family Papers, 1857-1864"
"Box2"," William Irby Box "," Margaret Culbertson Box ,  Rachel Lueller Box ","April 20, 1862","","","SC","","","SC","Box Family Papers, 1857-1864"
"Box2"," William Irby Box "," Margaret Culbertson Box ,  Rachel Lueller Box ","April 20, 1862","","","SC","","","SC","Box Family Papers, 1857-1864"
"Box20"," Joel Andrew Culbertson "," William Irby Box ","March 8, 1863","","Laurens County","SC","","","","Box Family Papers, 1857-1864"
"Box23"," Joseph B. Box "," William Irby Box ","July 21, 1863","","Laurens County","SC","","","","Box Family Papers, 1857-1864"
"Box25"," Margaret Culbertson Box "," William Irby Box ","August 27, 1863","","Laurens County","SC","","","","Box Family Papers, 1857-1864"
"Box26"," Margaret Culbertson Box "," William Irby Box ","September 14, 1863","","Laurens County","SC","","","","Box Family Papers, 1857-1864"
"Box3"," William Irby Box "," Margaret Culbertson Box ,  Rachel Lueller Box ","April 23, 1862","","","SC","","","SC","Box Family Papers, 1857-1864"
"Box3"," William Irby Box "," Margaret Culbertson Box ,  Rachel Lueller Box ","April 23, 1862","","","SC","","","SC","Box Family Papers, 1857-1864"
"Box30"," Margaret Culbertson Box "," William Irby Box ","January 3, 1864","","Laurens County","SC","","","SC","Box Family Papers, 1857-1864"
"Box32"," Margaret Culbertson Box "," William Irby Box ","January 25, 1864","","Laurens County","SC","","","","Box Family Papers, 1857-1864"
"Box33"," Margaret Culbertson Box "," William Irby Box ","February 21, 1864","","Laurens County","SC","","","","Box Family Papers, 1857-1864"
"Box35"," Margaret Culbertson Box "," William Irby Box ","March 27, 1864","","Laurens County","SC","","","","Box Family Papers, 1857-1864"
"Box4"," Margaret Culbertson Box ,  Frances  Box "," William Irby Box ","May 20, 1862","","Laurens County","SC","","","SC","Box Family Papers, 1857-1864"
"Box4"," Margaret Culbertson Box ,  Frances  Box "," William Irby Box ","May 20, 1862","","Laurens County","SC","","","SC","Box Family Papers, 1857-1864"
"Box40"," Margaret Culbertson Box "," William Irby Box ","July 31, 1864","","Laurens County","SC","","","VA","Box Family Papers, 1857-1864"
"Box45"," Unknown   "," Young J. Culbertson Jr.","December 3, 1864","Sullivan's Island","Charleston County","SC","","","","Box Family Papers, 1857-1864"
"Box5"," Margaret Culbertson Box "," William Irby Box ","May 29, 1862","","Laurens County","SC","","","SC","Box Family Papers, 1857-1864"
"Box6"," Young J. Culbertson Jr."," Young J. Culbertson Sr.,  Sally  Culbertson ","June 9, 1862","","","SC","","","SC","Box Family Papers, 1857-1864"
"Box6"," Young J. Culbertson Jr."," Young J. Culbertson Sr.,  Sally  Culbertson ","June 9, 1862","","","SC","","","SC","Box Family Papers, 1857-1864"
"Box7"," William Irby Box "," Margaret Culbertson Box ,  Rachel Lueller Box ","June 10, 1862","","","SC","","","SC","Box Family Papers, 1857-1864"
"Box7"," William Irby Box "," Margaret Culbertson Box ,  Rachel Lueller Box ","June 10, 1862","","","SC","","","SC","Box Family Papers, 1857-1864"
"Box8"," William Irby Box "," Margaret Culbertson Box ,  Rachel Lueller Box ","June 11, 1862","","Colleton County","SC","","","SC","Box Family Papers, 1857-1864"
"Box8"," William Irby Box "," Margaret Culbertson Box ,  Rachel Lueller Box ","June 11, 1862","","Colleton County","SC","","","SC","Box Family Papers, 1857-1864"
"Box9"," Young J. Culbertson Jr."," Young J. Culbertson Sr.,  Sally  Culbertson ","June 22, 1862","","","SC","","","SC","Box Family Papers, 1857-1864"
"Box9"," Young J. Culbertson Jr."," Young J. Culbertson Sr.,  Sally  Culbertson ","June 22, 1862","","","SC","","","SC","Box Family Papers, 1857-1864"
"Boyd1"," Robert Pressly Boyd "," John Thomas Boyd ","May 14, 1861","","Barnwell County","SC","","","","Robert Boyd Papers, 1861-1871"
"Boyd14"," William B.  Tucker "," Robert  Boyd ","February 18, 1862","John's Island","Charleston County","SC","","Abbeville County","SC","Robert Boyd Papers, 1861-1871"
"Boyd2"," Daniel  Boyd "," Robert  Boyd ","May 21, 1861","","Barnwell County","SC","","Abbeville County","SC","Robert Boyd Papers, 1861-1871"
"Boyd29"," Fenton  Hall "," Mary Jane Hall ","December 13, 1862","Charleston","Charleston County","SC","","Abbeville County","SC","Robert Boyd Papers, 1861-1871"
"Boyd31"," Fenton  Hall "," Mary Jane Hall ","January 8, 1863","Charleston","Charleston County","SC","","Abbeville County","SC","Robert Boyd Papers, 1861-1871"
"Boyd34"," Fenton  Hall "," Mary Jane Hall ","January 15, 1863","Charleston","Charleston County","SC","","Abbeville County","SC","Robert Boyd Papers, 1861-1871"
"Boyd36"," Fenton  Hall "," Mary Jane Hall ","February 4, 1863","Rantowles","","SC","","Abbeville County","SC","Robert Boyd Papers, 1861-1871"
"Boyd37"," Fenton  Hall "," David  Murdoch ","February 5, 1863","Rantowles","","SC","","","","Robert Boyd Papers, 1861-1871"
"Boyd39"," Fenton  Hall "," Mary Jane Hall ","February 18, 1863","Rantowles","","SC","","Abbeville County","SC","Robert Boyd Papers, 1861-1871"
"Boyd42"," Fenton  Hall "," Mary Jane Hall ","March 26, 1863","","Charleston County","SC","","","","Robert Boyd Papers, 1861-1871"
"Boyd43"," Fenton  Hall "," Mary Jane Hall ","April 6, 1863","","Charleston County","SC","","Abbeville County","SC","Robert Boyd Papers, 1861-1871"
"Boyd44"," Fenton  Hall "," Robert  Boyd ","April 26, 1863","","Charleston County","SC","","Abbeville County","SC","Robert Boyd Papers, 1861-1871"
"Boyd46"," Fenton  Hall "," Mary Jane Hall ","May 13, 1863","","Charleston County","SC","","Abbeville County","SC","Robert Boyd Papers, 1861-1871"
"Boyd47"," Fenton  Hall "," Mary Jane Hall ","May 17, 1863","","Charleston County","SC","","Abbeville County","SC","Robert Boyd Papers, 1861-1871"
"Boyd48"," Fenton  Hall "," Mary Jane Hall ","May 29, 1863","","Charleston County","SC","","Abbeville County","SC","Robert Boyd Papers, 1861-1871"
"Caldwell49"," Robert C. Caldwell "," Margaret  Caldwell ","February 8, 1865","","","SC","","Cabarrus County","NC","Robert C. Caldwell Collection"
"Culbertson1"," Wade Hampton Phillips "," John M. Culbertson ","January 30, 1862","","","SC","","","","J. M. Culbertson Papers, 1862-1865"
"Culbertson10"," John M. Culbertson "," Thomas Hiram Culbertson ","June 27, 1862","","Laurens County","SC","","","","J. M. Culbertson Papers, 1862-1865"
"Culbertson11"," John M. Culbertson "," Thomas Hiram Culbertson ","July 4, 1862","","Laurens County","SC","","","","J. M. Culbertson Papers, 1862-1865"
"Culbertson12"," John M. Culbertson "," Thomas Hiram Culbertson ","July 7, 1862","","Laurens County","SC","","","","J. M. Culbertson Papers, 1862-1865"
"Culbertson16"," Joel Andrew Culbertson "," Susan  Culbertson ","April 11, 1865","Chesterville","Chester County","SC","","Laurens County","SC","J. M. Culbertson Papers, 1862-1865"
"Culbertson17"," John Patrick Caldwell "," ""Dear Friend""   ","","","Beaufort County","SC","","","","J. M. Culbertson Papers, 1862-1865"
"Culbertson3"," John M. Culbertson "," Thomas Hiram Culbertson ","February 17, 1862","","Laurens County","SC","","","","J. M. Culbertson Papers, 1862-1865"
"Culbertson4"," John M. Culbertson "," Thomas Hiram Culbertson ","April 18, 1862","","Laurens County","SC","","","","J. M. Culbertson Papers, 1862-1865"
"Culbertson5"," John M. Culbertson "," Thomas Hiram Culbertson ","April 23, 1862","","Laurens County","SC","","","","J. M. Culbertson Papers, 1862-1865"
"Culbertson6"," John M. Culbertson "," Thomas Hiram Culbertson ","April 28, 1862","","Laurens County","SC","","","","J. M. Culbertson Papers, 1862-1865"
"Culbertson7"," Thomas Hiram Culbertson "," Susan  Culbertson ,  John M. Culbertson ","April 30, 1862","","Charleston County","SC","","Laurens County","SC","J. M. Culbertson Papers, 1862-1865"
"Culbertson7"," Thomas Hiram Culbertson "," Susan  Culbertson ,  John M. Culbertson ","April 30, 1862","","Charleston County","SC","","Laurens County","SC","J. M. Culbertson Papers, 1862-1865"
"Culbertson8"," John M. Culbertson "," Thomas Hiram Culbertson ","May 2, 1862","","Laurens County","SC","","","","J. M. Culbertson Papers, 1862-1865"
"Culbertson9"," M. J.  Coley "," Thomas Hiram Culbertson ","June 15, 1862","","Laurens County","SC","","","","J. M. Culbertson Papers, 1862-1865"
"Dalton28"," William McCrager Dalton "," Smallwood Jefferson Dalton ","July 30, 1862","","Richland County","SC","","Greenville County","SC","Dalton Family Papers, 1839-1904"
"Drummond1"," Joseph A.  Drummond "," Martha  Drummond ","March 26, 1862","Cole's Island","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond10"," Joseph A.  Drummond "," Martha  Drummond ","June 8, 1862","James Island","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond11"," Joseph A.  Drummond "," Martha  Drummond ","June 12, 1862","James Island","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond12"," Joseph A.  Drummond "," Martha  Drummond ","June 18, 1862","James Island","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond13"," Joseph A.  Drummond "," Martha  Drummond ","June 26, 1862","James Island","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond14"," Joseph A.  Drummond "," James  Drummond ","June 26, 1862","James Island","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond15"," Joseph A.  Drummond "," Martha  Drummond ","July 10, 1862","James Island","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond16"," Joseph A.  Drummond "," Martha  Drummond ","July 13, 1862","James Island","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond17"," Joseph A.  Drummond "," Martha  Drummond ","July 17, 1862","James Island","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond18"," Joseph A.  Drummond "," Martha  Drummond ","August 1, 1862","","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond19"," Joseph A.  Drummond "," Martha  Drummond ,  James  Drummond ","August 8, 1862","","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond19"," Joseph A.  Drummond "," Martha  Drummond ,  James  Drummond ","August 8, 1862","","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond2"," Joseph A.  Drummond "," Martha  Drummond ","May 4, 1862","Bamberg","","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond20"," Joseph A.  Drummond "," Martha  Drummond ","August 9, 1862","","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond21"," Martha  Drummond ,  John W. Drummond "," Joseph A.  Drummond ,  John R.  Drummond ","August 10, 1862","","","SC","","","","Joseph A. Drummond Papers, 1861-1863"
"Drummond21"," Martha  Drummond ,  John W. Drummond "," Joseph A.  Drummond ,  John R.  Drummond ","August 10, 1862","","","SC","","","","Joseph A. Drummond Papers, 1861-1863"
"Drummond21"," Martha  Drummond ,  John W. Drummond "," Joseph A.  Drummond ,  John R.  Drummond ","August 10, 1862","","","SC","","","","Joseph A. Drummond Papers, 1861-1863"
"Drummond21"," Martha  Drummond ,  John W. Drummond "," Joseph A.  Drummond ,  John R.  Drummond ","August 10, 1862","","","SC","","","","Joseph A. Drummond Papers, 1861-1863"
"Drummond3"," Joseph A.  Drummond "," James  Drummond ","May 5, 1862","","","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond4"," Joseph A.  Drummond "," Martha  Drummond ,  James  Drummond ","May 10, 1862","","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond4"," Joseph A.  Drummond "," Martha  Drummond ,  James  Drummond ","May 10, 1862","","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond5"," Joseph A.  Drummond "," Martha  Drummond ","May 13, 1862","","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond6"," Joseph A.  Drummond "," Martha  Drummond ","May 21, 1862","","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond7"," Joseph A.  Drummond "," Martha  Drummond ,  James  Drummond ","May 30, 1862","","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond7"," Joseph A.  Drummond "," Martha  Drummond ,  James  Drummond ","May 30, 1862","","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond8"," Joseph A.  Drummond "," Martha  Drummond ","June 1, 1862","","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Drummond9"," Joseph A.  Drummond "," Martha  Drummond ","June 6, 1862","James Island","Charleston County","SC","","","SC","Joseph A. Drummond Papers, 1861-1863"
"Fennell4"," Edward D. Fennell"," Catherine Fennell","January 14, 1864","","","SC","","Mcintosh County","GA","E. D. Fennell Papers, 1849-1864"
"Fisher1"," Ameziah M. Fisher "," Lavinia  Fisher ","September 9, 1858","","Abbeville County","SC","","Chatham County","NC","Fisher Family Papers"
"Gilmer10"," Elias W. Gilmer "," Saluma  Gilmer ","March 14, 1863","Beaufort","","SC","","Bucks County","PA","Elias Gilmer Collection"
"Gilmer11"," Elias W. Gilmer "," Saluma  Gilmer ","March 22, 1863","Beaufort","","SC","","Bucks County","PA","Elias Gilmer Collection"
"Gilmer12"," Elias W. Gilmer "," Saluma  Gilmer ","March 25, 1863","Beaufort","","SC","","Bucks County","PA","Elias Gilmer Collection"
"Gilmer13"," Elias W. Gilmer "," Saluma  Gilmer ","March 31, 1863","Beaufort","","SC","","Bucks County","PA","Elias Gilmer Collection"
"Gilmer14"," Elias W. Gilmer "," Saluma  Gilmer ","April 24, 1863","Beaufort","","SC","","Bucks County","PA","Elias Gilmer Collection"
"Gilmer15"," Elias W. Gilmer "," Saluma  Gilmer ","May 1, 1863","Beaufort","","SC","","Bucks County","PA","Elias Gilmer Collection"
"Gilmer16"," Elias W. Gilmer "," Saluma  Gilmer ","May 11, 1863","Beaufort","","SC","","Bucks County","PA","Elias Gilmer Collection"
"Gilmer17"," Elias W. Gilmer "," Saluma  Gilmer ","June 10, 1863","","","SC","","Bucks County","PA","Elias Gilmer Collection"
"Gilmer8"," Elias W. Gilmer ","“Dear Sister Gilmer""","February 1, 1863","Port Royal","","SC","","Bucks County","PA","Elias Gilmer Collection"
"Gilmer9"," Elias W. Gilmer ","“Dear Sister Gilmer""","February 10, 1863","Port Royal","","SC","","Bucks County","PA","Elias Gilmer Collection"
"Gorham16"," Eleazor J. Gorham "," Mary Ellen Gorham ","January 30, 1865","Robsinville","","SC","","Clinton County","OH","Eleazor Gorham Papers"
"Guest11"," John  Guest "," Ellen  Guest ","April 20, 1863","North Edisto","","SC","","Chester County","PA","John and William Guest Collection"
"Guest12"," John  Guest "," John  Guest ","April 21, 1863","North Edisto","","SC","","Chester County","PA","John and William Guest Collection"
"Guest13"," John  Guest "," Ellen  Guest ","May 22, 1863","Seabrook Island","","SC","","Chester County","PA","John and William Guest Collection"
"Guest14"," John  Guest "," Ellen  Guest ","August 13, 1863","Morris Island","","SC","","Chester County","PA","John and William Guest Collection"
"Guest16"," John  Guest "," Ellen  Guest ","November 20, 1863","Saint Helena Island","","SC","","Chester County","PA","John and William Guest Collection"
"Guest4"," John  Guest "," Ellen  Guest ","January 12, 1863","Saint Helena Island","","SC","","Chester County","PA","John and William Guest Collection"
"Guest6"," John  Guest ","Brother of William Guest","February 18, 1863","Parris Island","Beaufort County","SC","","Chester County","PA","John and William Guest Collection"
"Guest7"," John  Guest "," Ellen  Guest ","March 4, 1863","Parris Island","Beaufort County","SC","","Chester County","PA","John and William Guest Collection"
"Guest8"," John  Guest "," Ellen  Guest ,  Catherine  Guest ","March 11, 1863","Parris Island","Beaufort County","SC","","Chester County","PA","John and William Guest Collection"
"Guest8"," John  Guest "," Ellen  Guest ,  Catherine  Guest ","March 11, 1863","Parris Island","Beaufort County","SC","","Chester County","PA","John and William Guest Collection"
"Gunter1"," Ucal  Gunter "," Amandah Huldah Bell Gunter ","October 11, 1864","Sullivan's Island","Charleston County","SC","","","","Ucal Gunter papers, 1863 July 3 – 1865 Jan. 3 "
"Gunter2"," Ucal  Gunter "," Amandah Huldah Bell Gunter ","October 17, 1864","Sullivan's Island","Charleston County","SC","","","","Ucal Gunter papers, 1863 July 3 – 1865 Jan. 3 "
"Gunter3"," Ucal  Gunter "," Amandah Huldah Bell Gunter ","October 22, 1864","Sullivan's Island","Charleston County","SC","","","","Ucal Gunter papers, 1863 July 3 – 1865 Jan. 3 "
"Hawkins2"," E. T. D. Hawkins"," Margaret Hawkins","May 1, 1862","","Beaufort County","SC","","Talbot County","GA","Elijah T. D. Hawkins Letters, 1861-1864"
"Hawkins3"," E. T. D. Hawkins"," Margaret Hawkins","October 21, 1862","Charleston","Charleston County","SC","","Talbot County","GA","Elijah T. D. Hawkins Letters, 1861-1864"
"Jefcoat1"," Henry Wiley Jefcoat "," John James Jefcoat ","March 19, 1862","James Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
